station_observations
wind_direction, air_temperature, wind_gust_speed, total_cloud_cover, tendency_amount, wind_speed, mean_sea_level, dew_point, snow_amount, air_temperature_yesterday_high, relative_humidity, time, air_temperature_yesterday_low, total_precipitation
135.0, 25.6, None, 10.0, None, 16.6, 101.38, 8.2, None, None, 33.0, 2012-07-21 22:00:00, None, None
135.0, 26.5, None, 10.0, None, 11.2, 101.34, 7.8, None, None, 31.0, 2012-07-21 23:00:00, None, None
135.0, 26.7, None, 10.0, -0.11, 14.8, 101.29, 8.1, None, None, 31.0, 2012-07-22 00:00:00, None, None
157.5, 26.9, None, 10.0, None, 18.4, 101.26, 8.1, None, None, 30.0, 2012-07-22 01:00:00, None, None
157.5, 26.0, None, 10.0, None, 18.4, 101.26, 8.1, None, None, 32.0, 2012-07-22 02:00:00, None, None
135.0, 25.2, None, 10.0, -0.02, 18.4, 101.26, 8.2, None, None, 34.0, 2012-07-22 03:00:00, None, None
157.5, 22.5, None, 9.0, None, 14.8, 101.3, 7.8, None, None, 39.0, 2012-07-22 04:00:00, None, None
157.5, 20.2, None, 1.0, None, 18.4, 101.37, 7.8, None, None, 45.0, 2012-07-22 05:00:00, None, None
157.5, 18.1, None, 9.0, 0.2, 18.4, 101.48, 7.3, 0.0, 27.5, 49.0, 2012-07-22 06:00:00, 8.4, 0.0
157.5, 16.4, None, 9.0, None, 18.4, 101.56, 7.2, None, None, 54.0, 2012-07-22 07:00:00, None, None
157.5, 15.2, None, 9.0, None, 18.4, 101.6, 7.2, None, None, 59.0, 2012-07-22 08:00:00, None, None
157.5, 14.2, None, 9.0, 0.16, 14.8, 101.64, 7.3, None, None, 63.0, 2012-07-22 09:00:00, None, None
180.0, 12.4, None, 9.0, None, 11.2, 101.66, 7.1, None, None, 70.0, 2012-07-22 10:00:00, None, None
180.0, 10.8, None, 9.0, None, 14.8, 101.7, 6.8, None, None, 76.0, 2012-07-22 11:00:00, None, None
180.0, 12.0, None, 9.0, 0.08, 13.0, 101.73, 7.1, None, None, 72.0, 2012-07-22 12:00:00, None, None
180.0, 11.1, None, 9.0, None, 13.0, 101.75, 7.0, None, None, 76.0, 2012-07-22 13:00:00, None, None
202.5, 11.6, None, 9.0, None, 16.6, 101.75, 7.4, None, None, 75.0, 2012-07-22 14:00:00, None, None
180.0, 12.9, None, 0.0, 0.01, 20.5, 101.74, 7.7, None, None, 71.0, 2012-07-22 15:00:00, None, None
135.0, 14.0, None, 9.0, None, 18.4, 101.73, 7.8, None, None, 66.0, 2012-07-22 16:00:00, None, None
157.5, 15.6, None, 9.0, None, 18.4, 101.72, 8.2, None, None, 61.0, 2012-07-22 17:00:00, None, None
135.0, 17.8, None, 9.0, -0.07, 20.5, 101.69, 9.1, None, None, 57.0, 2012-07-22 18:00:00, None, None
157.5, 19.3, None, 9.0, None, 20.5, 101.65, 9.3, None, None, 52.0, 2012-07-22 19:00:00, None, None
157.5, 20.8, None, 9.0, None, 18.4, 101.61, 9.3, None, None, 48.0, 2012-07-22 20:00:00, None, None
135.0, 22.4, None, 10.0, -0.12, 18.4, 101.55, 9.1, None, None, 43.0, 2012-07-22 21:00:00, None, None
112.5, 24.6, None, 0.0, None, 22.3, 101.49, 9.3, None, None, 38.0, 2012-07-22 22:00:00, None, None
157.5, 25.0, None, 0.0, None, 18.4, 101.45, 8.4, None, None, 35.0, 2012-07-22 23:00:00, None, None
157.5, 26.0, None, 10.0, -0.14, 18.4, 101.39, 8.7, None, None, 33.0, 2012-07-23 00:00:00, None, None
135.0, 25.8, None, 10.0, None, 18.4, 101.38, 8.6, None, None, 34.0, 2012-07-23 01:00:00, None, None
180.0, 26.4, None, 10.0, None, 18.4, 101.37, 7.2, None, None, 29.0, 2012-07-23 02:00:00, None, None
202.5, 25.0, None, 10.0, -0.01, 16.6, 101.38, 7.4, None, None, 32.0, 2012-07-23 03:00:00, None, None
225.0, 24.0, None, 10.0, None, 14.8, 101.39, 7.8, None, None, 35.0, 2012-07-23 04:00:00, None, None
157.5, 22.2, None, 10.0, None, 7.6, 101.46, 7.9, None, None, 40.0, 2012-07-23 05:00:00, None, None
180.0, 20.2, None, 10.0, 0.15, 9.4, 101.54, 8.1, 0.0, 26.5, 46.0, 2012-07-23 06:00:00, 8.7, 0.0
157.5, 18.1, None, 9.0, None, 18.4, 101.59, 7.8, None, None, 51.0, 2012-07-23 07:00:00, None, None
157.5, 16.2, None, 9.0, None, 22.3, 101.62, 7.2, None, None, 55.0, 2012-07-23 08:00:00, None, None
157.5, 14.8, None, 9.0, 0.11, 22.3, 101.66, 7.1, None, None, 60.0, 2012-07-23 09:00:00, None, None
157.5, 13.6, None, 1.0, None, 18.4, 101.71, 7.2, None, None, 65.0, 2012-07-23 10:00:00, None, None
157.5, 13.2, 35.3, 10.0, None, 22.3, 101.69, 7.1, None, None, 66.0, 2012-07-23 11:00:00, None, None
157.5, 13.0, None, 4.0, 0.05, 18.4, 101.7, 7.1, None, None, 67.0, 2012-07-23 12:00:00, None, None
157.5, 12.9, None, 4.0, None, 18.4, 101.73, 6.9, None, None, 67.0, 2012-07-23 13:00:00, None, None
157.5, 13.3, None, 4.0, None, 18.4, 101.75, 7.3, None, None, 67.0, 2012-07-23 14:00:00, None, None
157.5, 13.4, 35.3, 2.0, 0.03, 22.3, 101.74, 7.3, None, None, 67.0, 2012-07-23 15:00:00, None, None
157.5, 14.9, 31.7, 10.0, None, 20.5, 101.75, 7.9, None, None, 63.0, 2012-07-23 16:00:00, None, None
157.5, 16.9, 33.5, 10.0, None, 22.3, 101.75, 8.6, None, None, 58.0, 2012-07-23 17:00:00, None, None
157.5, 19.3, None, 2.0, -0.01, 14.8, 101.72, 8.5, None, None, 50.0, 2012-07-23 18:00:00, None, None
157.5, 19.8, None, 4.0, None, 13.0, 101.71, 8.2, None, None, 47.0, 2012-07-23 19:00:00, None, None
0.0, 20.5, None, 4.0, None, 14.8, 101.71, 9.2, None, None, 48.0, 2012-07-23 20:00:00, None, None
0.0, 21.0, None, 4.0, -0.01, 11.2, 101.74, 8.3, None, None, 44.0, 2012-07-23 21:00:00, None, None
0.0, 22.4, None, 2.0, None, 7.6, 101.73, 6.3, None, None, 35.0, 2012-07-23 22:00:00, None, None
315.0, 21.7, None, 2.0, None, 13.0, 101.72, 7.9, None, None, 41.0, 2012-07-23 23:00:00, None, None
225.0, 21.9, None, 2.0, -0.05, 14.8, 101.69, 7.8, None, None, 40.0, 2012-07-24 00:00:00, None, None
0.0, 22.2, None, 10.0, None, 7.6, 101.67, 7.8, None, None, 40.0, 2012-07-24 01:00:00, None, None
0.0, 22.8, None, 10.0, None, 9.4, 101.65, 7.7, None, None, 38.0, 2012-07-24 02:00:00, None, None
0.0, 21.9, None, 10.0, -0.05, 0.0, 101.64, 6.7, None, None, 37.0, 2012-07-24 03:00:00, None, None
225.0, 20.9, None, 10.0, None, 18.4, 101.63, 5.8, None, None, 37.0, 2012-07-24 04:00:00, None, None
0.0, 19.1, None, 10.0, None, 0.0, 101.69, 5.6, None, None, 41.0, 2012-07-24 05:00:00, None, None
135.0, 17.0, 35.19, 10.0, 0.11, 9.4, 101.75, 6.5, 0.0, 23.5, 50.0, 2012-07-24 06:00:00, 12.8, 0.0
112.5, 14.9, None, 10.0, None, 5.4, 101.82, 6.3, None, None, 56.0, 2012-07-24 07:00:00, None, None
225.0, 13.9, None, 10.0, None, 3.6, 101.88, 6.1, None, None, 59.0, 2012-07-24 08:00:00, None, None
247.5, 10.5, None, 9.0, 0.18, 5.4, 101.98, 5.9, None, None, 73.0, 2012-07-24 09:00:00, None, None
225.0, 9.1, None, 10.0, None, 3.6, 102.04, 5.1, None, None, 76.0, 2012-07-24 10:00:00, None, None
180.0, 9.0, None, 10.0, None, 5.4, 102.09, 5.1, None, None, 77.0, 2012-07-24 11:00:00, None, None
157.5, 8.9, None, 10.0, 0.11, 9.4, 102.11, 5.2, None, None, 78.0, 2012-07-24 12:00:00, None, None
247.5, 8.2, None, 10.0, None, 3.6, 102.13, 5.0, None, None, 80.0, 2012-07-24 13:00:00, None, None
0.0, 8.9, None, 1.0, None, 0.0, 102.12, 5.4, None, None, 79.0, 2012-07-24 14:00:00, None, None
0.0, 11.1, None, 9.0, 0.03, 0.0, 102.12, 6.0, None, None, 71.0, 2012-07-24 15:00:00, None, None
0.0, 11.9, None, 9.0, None, 0.0, 102.13, 6.6, None, None, 70.0, 2012-07-24 16:00:00, None, None
0.0, 14.2, None, 9.0, None, 0.0, 102.11, 7.2, None, None, 63.0, 2012-07-24 17:00:00, None, None
247.5, 16.3, None, 10.0, -0.04, 5.4, 102.08, 7.2, None, None, 55.0, 2012-07-24 18:00:00, None, None
0.0, 17.1, None, 10.0, None, 0.0, 102.05, 7.2, None, None, 52.0, 2012-07-24 19:00:00, None, None
337.5, 17.8, None, 10.0, None, 3.6, 102.04, 6.8, None, None, 48.0, 2012-07-24 20:00:00, None, None
0.0, 18.9, None, 2.0, -0.07, 3.6, 102.03, 6.9, None, None, 46.0, 2012-07-24 21:00:00, None, None
337.5, 19.0, None, 2.0, None, 13.0, 102.01, 7.0, None, None, 46.0, 2012-07-24 22:00:00, None, None
0.0, 18.5, None, 4.0, None, 14.8, 102.0, 7.1, None, None, 47.0, 2012-07-24 23:00:00, None, None
0.0, 18.0, None, 10.0, -0.03, 11.2, 102.02, 7.3, None, None, 50.0, 2012-07-25 00:00:00, None, None
0.0, 17.2, None, 4.0, None, 11.2, 102.04, 8.1, None, None, 55.0, 2012-07-25 01:00:00, None, None
0.0, 15.2, None, 4.0, None, 11.2, 102.06, 9.9, None, None, 71.0, 2012-07-25 02:00:00, None, None
22.5, 14.9, None, 4.0, 0.05, 7.6, 102.08, 10.0, None, None, 72.0, 2012-07-25 03:00:00, None, None
22.5, 14.2, None, 4.0, None, 7.6, 102.1, 9.8, None, None, 75.0, 2012-07-25 04:00:00, None, None
22.5, 13.7, None, 10.0, None, 5.4, 102.12, 10.1, None, None, 79.0, 2012-07-25 05:00:00, None, None
22.5, 13.5, None, 10.0, 0.06, 5.4, 102.12, 9.7, 0.0, 19.6, 78.0, 2012-07-25 06:00:00, 7.9, 1.0
0.0, 12.5, None, 10.0, None, 0.0, 102.14, 10.0, None, None, 85.0, 2012-07-25 07:00:00, None, None
292.5, 11.6, None, 4.0, None, 3.6, 102.14, 9.9, None, None, 89.0, 2012-07-25 08:00:00, None, None
0.0, 10.4, None, 2.0, 0.05, 0.0, 102.17, 9.0, None, None, 91.0, 2012-07-25 09:00:00, None, None
0.0, 10.5, None, 4.0, None, 0.0, 102.19, 9.0, None, None, 90.0, 2012-07-25 10:00:00, None, None
0.0, 10.2, None, 4.0, None, 0.0, 102.2, 8.6, None, None, 90.0, 2012-07-25 11:00:00, None, None
202.5, 8.8, None, 2.0, 0.05, 3.6, 102.25, 7.7, None, None, 93.0, 2012-07-25 12:00:00, None, None
0.0, 8.2, None, 10.0, None, 0.0, 102.27, 7.1, None, None, 93.0, 2012-07-25 13:00:00, None, None
157.5, 9.0, None, 10.0, None, 9.4, 102.3, 7.1, None, None, 88.0, 2012-07-25 14:00:00, None, None
0.0, 10.2, None, 2.0, 0.06, 0.0, 102.33, 8.1, None, None, 87.0, 2012-07-25 15:00:00, None, None
135.0, 10.7, None, 10.0, None, 5.4, 102.34, 7.9, None, None, 83.0, 2012-07-25 16:00:00, None, None
0.0, 12.1, None, 10.0, None, 0.0, 102.33, 7.5, None, None, 73.0, 2012-07-25 17:00:00, None, None
0.0, 13.5, None, 10.0, 0.01, 5.4, 102.32, 8.0, None, None, 69.0, 2012-07-25 18:00:00, None, None
0.0, 15.6, None, 10.0, None, 9.4, 102.3, 7.7, None, None, 59.0, 2012-07-25 20:00:00, None, None
0.0, 16.9, None, 10.0, -0.07, 9.4, 102.24, 8.2, None, None, 56.0, 2012-07-25 21:00:00, None, None
0.0, 18.7, None, 10.0, None, 0.0, 102.2, 7.2, None, None, 47.0, 2012-07-25 22:00:00, None, None
0.0, 19.0, None, 10.0, None, 7.6, 102.18, 6.6, None, None, 44.0, 2012-07-25 23:00:00, None, None
270.0, 19.9, None, 10.0, -0.11, 5.4, 102.11, 6.8, None, None, 43.0, 2012-07-26 00:00:00, None, None
22.5, 19.6, None, 10.0, None, 3.6, 102.09, 7.2, None, None, 45.0, 2012-07-26 01:00:00, None, None
0.0, 19.9, None, 10.0, None, 7.6, 102.05, 7.1, None, None, 43.0, 2012-07-26 02:00:00, None, None
337.5, 18.6, None, 10.0, None, 11.2, 101.98, 7.8, None, None, 49.0, 2012-07-26 05:00:00, None, None
337.5, 15.9, None, 10.0, -0.01, 5.4, 102.0, 8.4, None, None, 61.0, 2012-07-26 06:00:00, None, None
270.0, 13.3, None, 10.0, None, 7.6, 102.01, 7.7, None, None, 69.0, 2012-07-26 07:00:00, None, None
270.0, 11.7, None, 10.0, None, 9.4, 102.02, 7.3, None, None, 74.0, 2012-07-26 08:00:00, None, None
270.0, 11.9, None, 10.0, 0.01, 9.4, 102.01, 6.9, None, None, 71.0, 2012-07-26 09:00:00, None, None
337.5, 11.4, None, 9.0, None, 5.4, 101.99, 6.9, None, None, 74.0, 2012-07-26 10:00:00, None, None
315.0, 10.8, None, 10.0, None, 5.4, 101.99, 6.7, None, None, 76.0, 2012-07-26 11:00:00, None, None
0.0, 10.3, None, 10.0, -0.05, 0.0, 101.95, 7.4, None, None, 82.0, 2012-07-26 12:00:00, None, None
0.0, 9.3, None, 9.0, None, 0.0, 101.94, 7.3, None, None, 87.0, 2012-07-26 13:00:00, None, None
0.0, 9.9, None, 9.0, None, 9.4, 101.93, 7.3, None, None, 84.0, 2012-07-26 14:00:00, None, None
None, None, None, None, None, None, None, None, None, 20.0, None, 2012-07-26 14:37:44.781000, 7.9, None
22.5, 11.5, None, 10.0, -0.03, 9.4, 101.91, 7.9, None, None, 79.0, 2012-07-26 15:00:00, None, None
22.5, 13.2, None, 10.0, None, 9.4, 101.87, 8.7, None, None, 74.0, 2012-07-26 16:00:00, None, None
0.0, 15.2, None, 10.0, None, 7.6, 101.83, 9.1, None, None, 67.0, 2012-07-26 17:00:00, None, None
0.0, 17.1, None, 10.0, -0.15, 7.6, 101.73, 9.9, None, None, 63.0, 2012-07-26 18:00:00, None, None
0.0, 19.6, None, 10.0, None, 14.8, 101.66, 16.4, None, None, None, 2012-07-26 19:00:00, None, None
0.0, 22.3, None, 10.0, -0.21, 9.4, 101.49, 9.6, None, None, 44.0, 2012-07-26 21:00:00, None, None
22.5, 23.8, None, 10.0, None, 7.6, 101.41, 9.7, None, None, 41.0, 2012-07-26 22:00:00, None, None
315.0, 25.1, None, 10.0, None, 9.4, 101.34, 9.6, None, None, 37.0, 2012-07-26 23:00:00, None, None
0.0, 25.4, None, 10.0, -0.23, 5.4, 101.23, 8.8, None, None, 35.0, 2012-07-27 00:00:00, None, None
157.5, 25.8, None, 10.0, None, 7.6, 101.17, 8.7, None, None, 34.0, 2012-07-27 01:00:00, None, None
45.0, 26.4, None, 10.0, None, 3.6, 101.11, 8.2, None, None, 32.0, 2012-07-27 02:00:00, None, None
22.5, 26.5, None, 10.0, -0.14, 7.6, 101.06, 7.1, None, None, 29.0, 2012-07-27 03:00:00, None, None
22.5, 25.1, None, 10.0, None, 9.4, 101.05, 7.8, None, None, 33.0, 2012-07-27 04:00:00, None, None
0.0, 22.6, None, 10.0, None, 5.4, 101.08, 9.1, None, None, 42.0, 2012-07-27 05:00:00, None, None
0.0, 20.0, None, 10.0, 0.05, 7.6, 101.12, 8.3, 0.0, 26.8, 47.0, 2012-07-27 06:00:00, 8.4, 0.0
0.0, 17.1, None, 10.0, None, 3.6, 101.16, 9.0, None, None, 59.0, 2012-07-27 07:00:00, None, None
270.0, 15.1, None, 10.0, None, 7.6, 101.18, 8.2, None, None, 63.0, 2012-07-27 08:00:00, None, None
247.5, 13.8, None, 0.0, 0.07, 7.6, 101.2, 7.8, None, None, 67.0, 2012-07-27 09:00:00, None, None
247.5, 12.8, None, 3.0, None, 9.4, 101.18, 7.5, None, None, 70.0, 2012-07-27 10:00:00, None, None
225.0, 11.1, None, 3.0, None, 3.6, 101.19, 7.2, None, None, 77.0, 2012-07-27 11:00:00, None, None
0.0, 10.9, None, 10.0, 0.0, 0.0, 101.2, 7.4, None, None, 79.0, 2012-07-27 12:00:00, None, None
0.0, 10.5, None, 10.0, None, 0.0, 101.19, 7.3, None, None, 81.0, 2012-07-27 13:00:00, None, None
0.0, 11.6, None, 10.0, None, 0.0, 101.19, 7.8, None, None, 77.0, 2012-07-27 14:00:00, None, None
0.0, 12.9, None, 10.0, -0.02, 0.0, 101.16, 8.8, None, None, 76.0, 2012-07-27 15:00:00, None, None
0.0, 14.9, None, 10.0, None, 9.4, 101.12, 9.1, None, None, 68.0, 2012-07-27 16:00:00, None, None
0.0, 16.3, None, 1.0, None, 0.0, 101.12, 9.7, None, None, 65.0, 2012-07-27 17:00:00, None, None
45.0, 19.6, None, 10.0, -0.07, 7.6, 101.08, 10.7, None, None, 56.0, 2012-07-27 18:00:00, None, None
0.0, 20.7, None, 10.0, None, 13.0, 101.03, 10.2, None, None, 51.0, 2012-07-27 19:00:00, None, None
0.0, 21.9, None, 10.0, None, 11.2, 100.98, 10.1, None, None, 47.0, 2012-07-27 20:00:00, None, None
45.0, 21.9, None, 10.0, -0.12, 5.4, 100.98, 9.6, None, None, 45.0, 2012-07-27 21:00:00, None, None
157.5, 16.7, None, 10.0, None, 18.4, 101.08, 12.2, None, None, 75.0, 2012-07-27 22:00:00, None, None
157.5, 14.9, 40.7, 10.0, None, 22.3, 101.11, 11.8, None, None, 82.0, 2012-07-27 23:00:00, None, None
157.5, 14.6, None, 10.0, 0.17, 14.8, 101.25, 11.5, None, None, 82.0, 2012-07-28 00:00:00, None, None
157.5, 15.4, None, 10.0, None, 18.4, 101.26, 11.5, None, None, 78.0, 2012-07-28 01:00:00, None, None
135.0, 16.2, None, 10.0, None, 14.8, 101.25, 12.2, None, None, 77.0, 2012-07-28 02:00:00, None, None
180.0, 16.7, None, 10.0, 0.01, 14.8, 101.22, 11.4, None, None, 71.0, 2012-07-28 03:00:00, None, None
157.5, 16.7, None, 4.0, None, 14.8, 101.26, 11.3, None, None, 70.0, 2012-07-28 04:00:00, None, None
157.5, 15.7, None, 10.0, None, 7.6, 101.32, 9.4, None, None, 66.0, 2012-07-28 05:00:00, None, None
0.0, 13.9, 40.74, 10.0, 0.17, 5.4, 101.38, 11.5, 0.0, 23.4, 85.0, 2012-07-28 06:00:00, 9.2, 2.4
157.5, 11.7, None, 10.0, None, 5.4, 101.44, 9.2, None, None, 85.0, 2012-07-28 07:00:00, None, None
180.0, 10.8, None, 10.0, None, 11.2, 101.47, 8.0, None, None, 83.0, 2012-07-28 08:00:00, None, None
247.5, 8.9, None, 9.0, 0.13, 5.4, 101.54, 7.4, None, None, 90.0, 2012-07-28 09:00:00, None, None
202.5, 8.3, None, 10.0, None, 9.4, 101.56, 6.8, None, None, 90.0, 2012-07-28 10:00:00, None, None
225.0, 7.6, None, 10.0, None, 9.4, 101.58, 6.0, None, None, 90.0, 2012-07-28 11:00:00, None, None
202.5, 7.2, None, 10.0, 0.08, 5.4, 101.7, 5.5, None, None, 89.0, 2012-07-28 12:00:00, None, None
180.0, 7.4, None, 10.0, None, 11.2, 101.72, 5.6, None, None, 88.0, 2012-07-28 13:00:00, None, None
157.5, 9.3, None, 10.0, None, 9.4, 101.77, 6.3, None, None, 81.0, 2012-07-28 14:00:00, None, None
180.0, 11.2, None, 10.0, 0.09, 18.4, 101.75, 6.6, None, None, 73.0, 2012-07-28 15:00:00, None, None
157.5, 12.7, None, 10.0, None, 24.1, 101.75, 6.8, None, None, 67.0, 2012-07-28 16:00:00, None, None
157.5, 14.4, None, 10.0, None, 20.5, 101.76, 7.8, None, None, 65.0, 2012-07-28 17:00:00, None, None
157.5, 16.0, None, 10.0, 0.0, 16.6, 101.73, 7.8, None, None, 58.0, 2012-07-28 18:00:00, None, None
157.5, 18.0, None, 10.0, None, 16.6, 101.74, 6.4, None, None, 47.0, 2012-07-28 19:00:00, None, None
180.0, 19.2, None, 2.0, None, 18.4, 101.71, 6.2, None, None, 43.0, 2012-07-28 20:00:00, None, None
157.5, 18.9, None, 2.0, -0.01, 16.6, 101.74, 5.3, None, None, 41.0, 2012-07-28 21:00:00, None, None
157.5, 19.8, None, 4.0, None, 14.8, 101.71, 4.9, None, None, 38.0, 2012-07-28 22:00:00, None, None
180.0, 20.4, None, 4.0, None, 16.6, 101.7, 4.9, None, None, 36.0, 2012-07-28 23:00:00, None, None
157.5, 19.5, None, 2.0, -0.07, 13.0, 101.67, 5.4, None, None, 40.0, 2012-07-29 00:00:00, None, None
157.5, 20.8, None, 10.0, None, 14.8, 101.65, 5.8, None, None, 38.0, 2012-07-29 01:00:00, None, None
157.5, 18.9, None, 2.0, None, 18.4, 101.65, 5.5, None, None, 41.0, 2012-07-29 02:00:00, None, None
157.5, 18.7, None, 10.0, -0.01, 18.4, 101.63, 4.9, None, None, 40.0, 2012-07-29 03:00:00, None, None
135.0, 17.6, None, 10.0, None, 16.6, 101.65, 4.4, None, None, 42.0, 2012-07-29 04:00:00, None, None
157.5, 15.9, None, 10.0, None, 14.8, 101.69, 4.4, None, None, 46.0, 2012-07-29 05:00:00, None, None
180.0, 13.8, None, 9.0, 0.12, 13.0, 101.77, 4.2, 0.0, 21.3, 52.0, 2012-07-29 06:00:00, 6.6, 0.0
180.0, 11.8, None, 9.0, None, 11.2, 101.81, 3.8, None, None, 58.0, 2012-07-29 07:00:00, None, None
202.5, 9.6, None, 9.0, None, 7.6, 101.82, 3.9, None, None, 68.0, 2012-07-29 08:00:00, None, None
225.0, 8.0, None, 9.0, 0.07, 5.4, 101.87, 3.5, None, None, 73.0, 2012-07-29 09:00:00, None, None
180.0, 7.7, None, 9.0, None, 11.2, 101.88, 3.3, None, None, 74.0, 2012-07-29 10:00:00, None, None
180.0, 6.3, None, 10.0, None, 9.4, 101.87, 2.8, None, None, 78.0, 2012-07-29 11:00:00, None, None
247.5, 5.8, None, 10.0, 0.01, 9.4, 101.89, 2.7, None, None, 80.0, 2012-07-29 12:00:00, None, None
180.0, 5.3, None, 10.0, None, 9.4, 101.9, 2.4, None, None, 82.0, 2012-07-29 13:00:00, None, None
180.0, 8.3, None, 10.0, None, 9.4, 101.89, 3.4, None, None, 71.0, 2012-07-29 14:00:00, None, None
157.5, 9.9, None, 10.0, -0.03, 14.8, 101.83, 4.1, None, None, 67.0, 2012-07-29 15:00:00, None, None
180.0, 11.0, None, 10.0, None, 18.4, 101.81, 4.2, None, None, 63.0, 2012-07-29 16:00:00, None, None
135.0, 13.0, None, 10.0, None, 14.8, 101.79, 4.7, None, None, 57.0, 2012-07-29 17:00:00, None, None
135.0, 14.4, None, 10.0, -0.09, 18.4, 101.74, 4.3, None, None, 51.0, 2012-07-29 18:00:00, None, None
112.5, 15.5, None, 10.0, None, 18.4, 101.68, 5.2, None, None, 50.0, 2012-07-29 19:00:00, None, None
112.5, 17.1, None, 10.0, None, 16.6, 101.63, 5.4, None, None, 46.0, 2012-07-29 20:00:00, None, None
157.5, 17.8, None, 10.0, -0.15, 18.4, 101.59, 4.9, None, None, 42.0, 2012-07-29 21:00:00, None, None
135.0, 18.6, None, 10.0, None, 18.4, 101.55, 5.2, None, None, 41.0, 2012-07-29 22:00:00, None, None
157.5, 18.9, None, 10.0, None, 14.8, 101.51, 4.4, None, None, 38.0, 2012-07-29 23:00:00, None, None
157.5, 19.3, None, 10.0, -0.13, 18.4, 101.46, 4.1, None, None, 37.0, 2012-07-30 00:00:00, None, None
157.5, 18.7, 33.5, 10.0, None, 18.4, 101.43, 3.6, None, None, 37.0, 2012-07-30 01:00:00, None, None
180.0, 18.1, 35.3, 10.0, None, 22.3, 101.41, 3.0, None, None, 36.0, 2012-07-30 02:00:00, None, None
180.0, 17.4, 31.7, 10.0, -0.06, 18.4, 101.37, 2.9, None, None, 38.0, 2012-07-30 03:00:00, None, None
157.5, 16.0, None, 10.0, None, 11.2, 101.37, 3.2, None, None, 42.0, 2012-07-30 04:00:00, None, None
157.5, 14.1, None, 10.0, None, 18.4, 101.41, 3.4, None, None, 48.0, 2012-07-30 05:00:00, None, None
135.0, 12.6, 35.19, 10.0, 0.05, 9.4, 101.43, 3.4, 0.0, 19.9, 53.0, 2012-07-30 06:00:00, 4.9, 0.0
180.0, 12.0, None, 3.0, None, 9.4, 101.47, 3.2, None, None, 55.0, 2012-07-30 07:00:00, None, None
0.0, 8.9, None, 10.0, None, 0.0, 101.46, 3.4, None, None, 68.0, 2012-07-30 08:00:00, None, None
202.5, 7.8, None, 2.0, 0.02, 5.4, 101.46, 3.0, None, None, 72.0, 2012-07-30 09:00:00, None, None
157.5, 7.8, None, 10.0, None, 13.0, 101.44, 2.7, None, None, 70.0, 2012-07-30 10:00:00, None, None
180.0, 7.0, None, 10.0, None, 13.0, 101.43, 2.6, None, None, 74.0, 2012-07-30 11:00:00, None, None
202.5, 5.7, None, 10.0, -0.04, 13.0, 101.42, 2.3, None, None, 79.0, 2012-07-30 12:00:00, None, None
202.5, 6.2, None, 10.0, None, 14.8, 101.43, 2.7, None, None, 78.0, 2012-07-30 13:00:00, None, None
180.0, 8.5, None, 10.0, None, 7.6, 101.41, 4.4, None, None, 75.0, 2012-07-30 14:00:00, None, None
180.0, 9.6, None, 10.0, -0.02, 22.3, 101.39, 4.9, None, None, 72.0, 2012-07-30 15:00:00, None, None
157.5, 10.8, None, 10.0, None, 24.1, 101.38, 5.2, None, None, 68.0, 2012-07-30 16:00:00, None, None
157.5, 12.1, None, 10.0, None, 27.7, 101.35, 5.3, None, None, 63.0, 2012-07-30 17:00:00, None, None
157.5, 12.4, None, 10.0, -0.06, 24.1, 101.34, 5.7, None, None, 64.0, 2012-07-30 18:00:00, None, None
157.5, 14.7, None, 10.0, None, 18.4, 101.32, 6.4, None, None, 57.0, 2012-07-30 19:00:00, None, None
157.5, 15.0, None, 4.0, None, 14.8, 101.29, 5.2, None, None, 52.0, 2012-07-30 20:00:00, None, None
157.5, 16.1, None, 4.0, -0.08, 14.8, 101.26, 4.4, None, None, 46.0, 2012-07-30 21:00:00, None, None
112.5, 18.3, None, 4.0, None, 13.0, 101.23, 4.9, None, None, 41.0, 2012-07-30 22:00:00, None, None
180.0, 16.9, None, 4.0, None, 16.6, 101.21, 4.2, None, None, 43.0, 2012-07-30 23:00:00, None, None
157.5, 17.2, None, 4.0, -0.08, 22.3, 101.18, 4.7, None, None, 44.0, 2012-07-31 00:00:00, None, None
157.5, 17.0, None, 4.0, None, 18.4, 101.17, 3.9, None, None, 42.0, 2012-07-31 01:00:00, None, None
247.5, 18.8, None, 2.0, None, 18.4, 101.17, 2.7, None, None, 34.0, 2012-07-31 02:00:00, None, None
247.5, 17.7, None, 4.0, 0.03, 22.3, 101.18, 1.8, None, None, 34.0, 2012-07-31 03:00:00, None, None
247.5, 16.2, None, 4.0, None, 27.7, 101.2, 1.7, None, None, 38.0, 2012-07-31 04:00:00, None, None
157.5, 14.4, None, 2.0, None, 7.6, 101.22, 2.3, None, None, 44.0, 2012-07-31 05:00:00, None, None
180.0, 12.8, None, 2.0, 0.09, 14.8, 101.29, 2.5, 0.0, 19.4, 49.0, 2012-07-31 06:00:00, 5.7, 0.0
180.0, 12.0, None, 2.0, None, 9.4, 101.3, 2.1, None, None, 51.0, 2012-07-31 07:00:00, None, None
180.0, 10.8, None, 10.0, None, 18.4, 101.3, 3.9, None, None, 62.0, 2012-07-31 08:00:00, None, None
157.5, 10.0, None, 10.0, 0.03, 18.4, 101.32, 3.4, None, None, 63.0, 2012-07-31 09:00:00, None, None
